student_id,gender,age,city_tier,ssc_percentage,ssc_board,hsc_percentage,hsc_board,hsc_stream,degree_percentage,degree_field,mba_percentage,specialization,internships_count,projects_count,certifications_count,technical_skills_score,soft_skills_score,aptitude_score,communication_score,work_experience_months,leadership_roles,extracurricular_activities,backlogs,placed,salary_lpa
STU004345,Female,21,Tier 3,93.13,State,92.48,CBSE,Science,88.91,Other,0.0,None,4,5,0,3.6,2.5,58.9,3.1,0,0,0,4,1,9.94
STU004346,Male,18,Tier 2,67.94,State,66.18,ICSE,Science,68.38,Engineering,0.0,None,2,2,2,5.0,6.3,53.3,5.5,0,0,1,0,1,10.18
STU004347,Female,20,Tier 2,74.35,State,82.95,CBSE,Commerce,61.94,Arts,0.0,None,2,3,1,7.0,8.2,48.3,7.4,33,1,4,0,1,11.33
STU004348,Female,20,Tier 1,100.0,CBSE,100.0,ICSE,Commerce,81.75,Engineering,0.0,None,2,2,2,4.0,2.7,53.7,2.3,9,0,5,4,1,13.77
STU004349,Female,22,Tier 2,67.08,State,82.35,State,Commerce,77.06,Business,61.44,Marketing & Finance,5,6,0,6.7,5.0,50.9,3.8,0,0,3,1,1,12.6
STU004350,Female,24,Tier 2,80.68,State,79.38,State,Science,69.15,Business,0.0,None,3,1,2,8.6,9.5,45.4,9.9,33,1,1,0,1,13.52
STU004351,Female,21,Tier 1,74.41,State,71.61,CBSE,Commerce,53.76,Engineering,58.61,Marketing & HR,0,3,0,5.5,6.4,87.7,6.6,2,1,1,1,1,11.47
STU004352,Female,23,Tier 2,86.82,State,96.16,State,Arts,100.0,Business,65.44,Finance & HR,1,4,3,5.7,4.9,43.4,4.1,25,0,2,1,1,15.28
STU004353,Male,21,Tier 2,61.04,CBSE,56.69,CBSE,Science,66.92,Business,50.74,Marketing & HR,4,10,2,7.3,8.9,94.5,10.0,15,0,2,2,1,13.74
STU004354,Female,25,Tier 2,67.07,State,66.12,ICSE,Science,63.67,Business,0.0,None,2,2,2,7.3,8.0,38.5,6.9,27,5,0,0,1,11.85
STU004355,Male,20,Tier 1,91.6,CBSE,89.75,State,Science,88.43,Engineering,61.28,Marketing & HR,2,2,6,7.6,6.2,66.6,6.4,25,1,1,1,1,17.71
STU004356,Female,21,Tier 1,77.9,ICSE,84.57,State,Science,88.93,Engineering,0.0,None,2,0,0,6.5,6.8,100.0,5.7,15,0,0,1,1,16.1
STU004357,Male,20,Tier 2,66.31,State,70.84,ICSE,Science,47.52,Other,0.0,None,2,1,2,4.3,4.5,43.5,5.7,20,0,2,1,1,8.92
STU004358,Female,21,Tier 1,67.28,ICSE,75.51,State,Science,68.26,Arts,0.0,None,1,3,1,4.6,3.3,84.1,2.9,27,1,4,3,1,14.22
STU004359,Female,20,Tier 1,69.01,CBSE,70.98,State,Science,79.42,Engineering,0.0,None,0,3,1,7.1,7.3,38.1,8.8,0,4,3,0,1,10.75
STU004360,Male,20,Tier 2,74.4,ICSE,73.62,State,Science,90.5,Business,0.0,None,1,4,0,2.9,1.2,55.6,2.9,0,0,2,1,0,0.0
STU004361,Male,22,Tier 2,65.37,CBSE,53.91,ICSE,Science,63.34,Business,60.85,Finance & HR,0,6,1,7.1,9.5,70.3,6.7,25,1,5,0,1,12.83
STU004362,Female,23,Tier 2,93.8,CBSE,100.0,ICSE,Science,100.0,Business,0.0,None,1,2,1,1.6,1.6,55.3,1.0,0,3,3,3,1,10.47
STU004363,Female,20,Tier 2,79.54,State,79.76,State,Science,79.96,Other,0.0,None,3,2,1,4.7,4.5,43.4,5.0,0,2,4,0,0,0.0
STU004364,Male,21,Tier 2,71.62,ICSE,88.48,ICSE,Science,100.0,Engineering,0.0,None,2,5,3,10.0,9.2,13.6,9.8,0,2,3,0,1,13.13
STU004365,Male,21,Tier 1,67.34,ICSE,66.53,State,Arts,60.9,Business,0.0,None,0,2,0,6.2,5.9,59.2,5.2,24,2,2,0,0,0.0
STU004366,Female,24,Tier 1,81.74,CBSE,84.46,State,Commerce,85.04,Business,0.0,None,0,6,2,6.8,7.9,68.0,6.3,4,1,4,0,1,14.59
STU004367,Male,22,Tier 1,86.7,State,82.68,State,Science,67.75,Engineering,0.0,None,1,7,0,10.0,9.1,44.9,9.0,0,0,9,0,1,12.47
STU004368,Male,20,Tier 2,76.52,CBSE,83.32,CBSE,Science,82.25,Science,58.66,Marketing & Finance,0,3,0,6.0,8.5,67.1,10.0,0,2,7,0,1,8.25
STU004369,Male,21,Tier 3,81.35,State,87.03,State,Commerce,87.91,Engineering,51.65,Finance & HR,1,8,2,8.0,7.3,84.2,7.1,0,0,4,3,1,12.92
STU004370,Male,22,Tier 1,63.08,CBSE,63.67,CBSE,Science,73.5,Other,0.0,None,3,6,0,6.0,7.9,45.3,7.1,34,0,2,2,1,15.96
STU004371,Male,25,Tier 3,59.15,State,49.84,State,Arts,51.36,Engineering,74.41,Marketing & Finance,1,3,0,6.4,6.2,51.3,6.5,0,0,1,1,0,0.0
STU004372,Male,22,Tier 3,76.45,State,86.05,CBSE,Commerce,60.25,Science,70.64,Finance & HR,5,2,1,3.9,7.6,72.6,6.4,13,1,7,0,1,10.69
STU004373,Male,20,Tier 2,76.28,State,85.74,CBSE,Arts,68.04,Engineering,55.11,Marketing & HR,1,4,1,9.8,8.7,46.1,8.2,13,2,1,1,1,12.84
STU004374,Male,23,Tier 2,77.11,CBSE,69.09,CBSE,Arts,72.94,Engineering,70.47,Marketing & Finance,2,5,6,6.6,5.7,72.7,5.8,0,2,0,0,1,11.82
STU004375,Male,18,Tier 1,77.78,State,71.58,CBSE,Commerce,71.4,Business,0.0,None,1,2,4,5.2,5.6,62.2,4.9,4,0,0,0,1,10.8
STU004376,Male,21,Tier 2,55.44,State,52.89,ICSE,Science,48.8,Other,76.85,Marketing & HR,2,6,2,6.6,9.0,72.7,7.3,0,2,4,0,1,7.64
STU004377,Male,21,Tier 2,72.97,ICSE,73.67,State,Arts,72.4,Other,0.0,None,2,1,0,7.0,9.7,63.7,10.0,0,0,1,7,0,0.0
STU004378,Female,24,Tier 3,89.77,State,94.12,State,Commerce,100.0,Business,77.08,Marketing & HR,0,7,7,4.9,5.2,71.9,5.2,13,1,4,0,1,11.18
STU004379,Male,19,Tier 1,78.37,CBSE,86.68,CBSE,Arts,87.19,Engineering,0.0,None,1,4,4,7.7,5.9,73.1,5.7,21,0,0,0,1,17.79
STU004380,Male,21,Tier 3,73.5,State,79.47,CBSE,Science,80.46,Engineering,0.0,None,3,10,2,4.3,3.8,34.7,4.2,0,0,0,0,0,0.0
STU004381,Male,21,Tier 2,88.4,CBSE,92.4,ICSE,Commerce,94.44,Engineering,66.4,Finance & HR,0,2,2,3.7,5.3,77.5,4.7,6,0,2,7,1,11.28
STU004382,Male,21,Tier 2,68.07,CBSE,55.68,State,Arts,60.72,Engineering,53.24,Finance & HR,2,8,0,6.4,6.2,78.4,6.3,0,1,0,1,1,9.1
STU004383,Female,24,Tier 1,66.58,State,75.22,State,Commerce,66.42,Engineering,0.0,None,2,7,1,3.4,2.3,48.5,3.5,16,0,0,0,1,14.23
STU004384,Female,22,Tier 1,63.79,State,62.07,State,Commerce,48.47,Engineering,50.0,Finance & HR,3,1,0,6.4,7.0,72.3,5.6,31,2,3,0,1,16.58
STU004385,Female,20,Tier 2,76.82,CBSE,83.14,State,Commerce,69.61,Engineering,0.0,None,1,4,1,7.0,7.0,53.3,8.1,0,0,4,0,1,11.36
STU004386,Female,23,Tier 1,78.72,ICSE,82.88,CBSE,Arts,82.74,Arts,0.0,None,2,1,1,4.6,5.1,76.4,6.5,34,1,2,1,1,15.89
STU004387,Female,22,Tier 3,81.7,State,81.91,CBSE,Science,69.72,Science,55.11,Marketing & HR,2,3,0,4.8,2.3,75.3,2.4,0,2,1,5,0,0.0
STU004388,Male,18,Tier 2,82.03,CBSE,88.13,State,Arts,81.14,Other,0.0,None,0,0,5,4.3,6.3,65.8,7.3,5,3,4,0,1,11.45
STU004389,Male,24,Tier 1,70.78,State,60.73,CBSE,Arts,53.86,Engineering,64.95,Marketing & Finance,2,3,1,1.7,2.4,51.6,2.4,0,1,2,0,0,0.0
STU004390,Male,19,Tier 3,77.77,CBSE,63.94,State,Commerce,65.21,Arts,0.0,None,1,3,0,9.0,10.0,54.6,9.6,2,0,3,2,1,8.84
STU004391,Male,22,Tier 1,64.97,CBSE,60.76,State,Arts,59.33,Engineering,62.06,Marketing & HR,2,2,2,6.3,8.5,61.6,7.1,16,4,2,0,1,13.05
STU004392,Male,22,Tier 2,74.62,CBSE,61.35,CBSE,Science,53.02,Science,0.0,None,0,5,2,6.2,9.3,71.7,10.0,0,0,2,1,1,9.03
STU004393,Female,22,Tier 2,72.28,State,73.44,CBSE,Science,63.11,Science,0.0,None,0,2,0,4.2,4.5,48.3,4.0,35,2,0,0,1,10.07
STU004394,Male,23,Tier 2,61.55,ICSE,59.06,State,Arts,45.0,Engineering,0.0,None,0,4,1,3.4,5.0,45.3,5.4,12,2,4,0,0,0.0
STU004395,Female,20,Tier 2,70.26,State,71.1,State,Arts,53.52,Arts,55.16,Finance & HR,2,3,2,8.6,7.4,39.7,6.9,4,0,3,0,1,9.11
STU004396,Female,22,Tier 2,60.95,State,70.1,State,Science,74.74,Science,70.09,Finance & HR,3,4,1,6.3,7.4,71.3,8.1,0,0,6,2,1,9.36
STU004397,Male,22,Tier 2,52.84,State,65.42,State,Science,62.19,Business,66.5,Marketing & Finance,1,4,3,3.4,5.5,42.8,4.8,0,1,5,3,1,6.91
STU004398,Male,21,Tier 3,69.46,CBSE,86.74,State,Arts,89.52,Engineering,0.0,None,0,3,0,5.5,5.0,39.9,5.0,25,0,2,0,1,12.5
STU004399,Male,22,Tier 3,62.56,State,75.69,CBSE,Commerce,69.8,Engineering,0.0,None,1,3,3,9.0,10.0,60.8,10.0,36,1,0,1,1,14.2
STU004400,Male,21,Tier 1,73.36,State,80.06,State,Commerce,79.46,Other,63.37,Marketing & HR,2,4,3,10.0,9.0,57.3,7.8,15,0,0,0,1,14.37
STU004401,Male,22,Tier 2,73.83,State,77.34,ICSE,Arts,78.1,Engineering,0.0,None,2,0,2,5.1,6.0,70.3,7.2,0,1,3,5,1,9.75
STU004402,Male,20,Tier 1,68.15,State,67.44,ICSE,Science,68.01,Science,0.0,None,2,4,0,6.1,5.8,50.0,5.2,0,4,2,1,1,10.9
STU004403,Male,19,Tier 2,83.03,ICSE,92.0,State,Science,100.0,Science,0.0,None,0,6,3,5.5,5.2,45.8,3.7,5,1,0,8,1,11.22
STU004404,Male,24,Tier 3,72.8,State,61.24,ICSE,Science,51.94,Engineering,52.6,Marketing & Finance,2,3,2,8.0,9.4,37.8,9.7,10,2,4,0,1,10.06
STU004405,Other,21,Tier 1,53.43,CBSE,53.51,State,Science,63.09,Engineering,0.0,None,1,3,2,5.4,5.8,78.5,5.7,9,1,6,0,1,9.92
STU004406,Female,23,Tier 2,58.81,State,64.99,State,Science,59.34,Engineering,0.0,None,2,2,3,7.6,7.7,39.3,7.1,0,0,8,0,0,0.0
STU004407,Female,21,Tier 1,95.91,CBSE,91.25,CBSE,Arts,98.44,Business,0.0,None,2,6,2,8.4,9.3,67.6,9.7,0,2,2,0,1,16.33
STU004408,Male,18,Tier 1,71.06,State,73.36,State,Commerce,74.14,Science,56.01,Marketing & HR,3,3,4,7.7,4.9,49.6,4.6,0,1,2,0,1,13.17
STU004409,Male,20,Tier 2,74.32,State,71.62,CBSE,Commerce,62.43,Engineering,0.0,None,0,1,0,5.4,6.3,73.6,5.7,21,2,1,0,1,9.97
STU004410,Female,20,Tier 2,54.47,ICSE,61.89,State,Science,56.77,Engineering,50.0,Finance & HR,0,3,2,5.9,6.8,48.8,8.2,1,2,2,1,1,7.4
STU004411,Male,23,Tier 3,100.0,CBSE,100.0,State,Commerce,96.86,Engineering,0.0,None,1,4,0,7.4,6.6,68.3,7.5,1,0,5,2,1,10.6
STU004412,Male,20,Tier 2,64.62,CBSE,64.43,State,Arts,53.29,Engineering,54.44,Finance & HR,2,4,1,4.1,4.2,87.8,3.9,30,2,0,2,1,13.24
STU004413,Female,26,Tier 2,92.58,State,94.94,State,Commerce,89.76,Other,73.69,Marketing & HR,0,2,1,7.9,7.3,56.2,6.6,0,4,0,0,1,10.14
STU004414,Female,22,Tier 3,73.95,State,62.46,ICSE,Science,62.5,Science,54.39,Marketing & Finance,1,3,5,8.2,6.7,80.7,6.4,2,1,3,0,1,9.3
STU004415,Male,21,Tier 3,81.68,ICSE,75.32,State,Commerce,91.75,Engineering,0.0,None,3,2,3,4.8,4.1,70.4,4.6,0,1,5,0,1,10.4
STU004416,Male,21,Tier 3,78.45,State,86.05,CBSE,Science,96.38,Engineering,0.0,None,4,0,3,2.3,1.8,70.1,1.0,0,0,2,4,1,12.59
STU004417,Male,25,Tier 3,72.85,ICSE,66.03,State,Commerce,61.78,Business,0.0,None,1,5,0,4.4,3.9,26.6,6.0,0,0,5,0,1,6.58
STU004418,Male,22,Tier 3,68.45,CBSE,74.71,State,Commerce,92.14,Other,0.0,None,1,2,0,7.4,10.0,34.1,10.0,21,0,3,2,0,0.0
STU004419,Male,22,Tier 1,68.96,State,62.89,CBSE,Science,67.28,Business,50.0,Marketing & HR,0,4,0,3.0,3.2,94.6,3.6,0,0,6,7,0,0.0
STU004420,Male,21,Tier 2,69.72,State,72.19,State,Science,78.34,Engineering,0.0,None,5,1,0,7.9,10.0,83.7,8.9,0,0,1,0,1,11.95
STU004421,Male,22,Tier 2,90.96,CBSE,87.99,State,Science,77.32,Business,0.0,None,0,2,4,3.9,4.4,58.7,3.1,0,0,8,0,1,12.0
STU004422,Female,25,Tier 2,59.48,CBSE,63.36,State,Science,68.65,Business,0.0,None,4,4,0,4.0,5.5,68.4,4.2,24,0,2,4,0,0.0
STU004423,Female,22,Tier 3,69.84,State,62.42,CBSE,Science,53.89,Engineering,0.0,None,2,4,4,3.0,2.2,61.5,2.5,22,1,0,0,1,10.68
STU004424,Female,22,Tier 3,84.45,CBSE,80.91,CBSE,Arts,83.06,Business,0.0,None,2,4,4,8.7,10.0,77.1,8.9,0,1,0,1,1,12.0
STU004425,Male,23,Tier 1,80.3,State,73.09,State,Science,46.53,Other,0.0,None,4,7,0,7.1,7.7,79.7,8.7,2,1,2,1,1,11.48
STU004426,Male,21,Tier 3,75.56,CBSE,74.85,State,Arts,74.9,Science,55.68,Finance & HR,2,4,0,7.1,9.4,39.8,10.0,21,3,7,0,1,11.25
STU004427,Male,21,Tier 2,63.13,State,46.56,CBSE,Science,45.0,Arts,0.0,None,4,5,0,8.7,8.9,72.1,8.5,34,1,7,1,1,13.51
STU004428,Male,22,Tier 2,64.46,State,67.17,State,Commerce,65.23,Business,0.0,None,1,4,5,9.0,8.9,24.8,10.0,31,0,5,1,1,11.85
STU004429,Male,20,Tier 2,76.64,ICSE,71.76,ICSE,Commerce,67.05,Science,0.0,None,0,5,0,7.6,9.2,46.5,10.0,25,0,0,3,1,11.4
STU004430,Female,20,Tier 3,71.62,State,67.05,CBSE,Science,59.28,Arts,56.0,Marketing & HR,2,2,2,5.3,6.0,38.4,7.2,0,0,4,0,1,7.13
STU004431,Female,22,Tier 2,60.76,ICSE,58.93,State,Arts,50.52,Business,73.6,Finance & HR,5,3,5,6.8,7.8,51.6,7.6,0,3,4,0,1,12.43
STU004432,Male,20,Tier 3,54.23,ICSE,58.03,State,Science,62.7,Engineering,0.0,None,0,3,3,8.1,8.8,42.0,8.8,8,1,0,0,1,10.1
STU004433,Male,21,Tier 3,72.58,State,72.33,State,Science,66.98,Business,0.0,None,2,3,0,9.4,9.3,79.1,10.0,0,0,2,0,1,10.11
STU004434,Female,23,Tier 2,70.37,CBSE,77.49,ICSE,Science,74.57,Business,73.55,Marketing & Finance,4,3,2,5.5,5.4,51.6,5.4,0,1,1,0,1,11.39
STU004435,Male,21,Tier 2,72.43,State,69.53,State,Arts,51.18,Science,0.0,None,0,3,1,8.7,9.7,69.5,8.5,0,0,3,3,0,0.0
STU004436,Male,22,Tier 1,74.51,State,60.06,CBSE,Science,48.89,Engineering,0.0,None,1,0,3,5.1,5.7,46.1,5.4,5,2,2,4,0,0.0
STU004437,Male,21,Tier 1,75.11,ICSE,70.19,CBSE,Science,55.13,Arts,58.95,Finance & HR,1,3,0,6.2,6.8,73.2,7.5,0,2,1,3,1,10.43
STU004438,Female,19,Tier 3,63.78,State,64.45,State,Science,70.14,Science,0.0,None,2,4,0,5.3,3.9,82.5,4.1,0,0,3,3,0,0.0
STU004439,Other,20,Tier 2,72.48,State,70.73,State,Science,78.01,Business,69.61,Marketing & HR,2,3,2,7.3,9.2,62.4,7.6,18,0,2,1,1,13.44
STU004440,Male,21,Tier 1,90.96,CBSE,100.0,State,Science,94.56,Engineering,76.39,Finance & HR,1,3,5,7.0,8.3,47.2,6.7,35,0,1,0,1,21.93
STU004441,Female,21,Tier 1,66.94,State,71.46,State,Commerce,68.92,Business,0.0,None,2,2,2,4.4,4.6,75.1,6.4,25,0,3,2,0,0.0
STU004442,Female,21,Tier 1,76.23,State,86.61,CBSE,Commerce,88.85,Engineering,0.0,None,3,4,1,6.5,6.8,76.6,7.4,0,0,1,0,1,12.87
STU004443,Male,22,Tier 2,77.1,CBSE,71.13,State,Arts,72.73,Engineering,0.0,None,0,2,1,4.9,2.9,86.9,3.1,0,0,2,1,0,0.0
STU004444,Male,24,Tier 2,71.71,State,65.75,CBSE,Science,46.51,Business,0.0,None,0,3,0,7.5,8.0,60.1,8.1,0,0,1,1,0,0.0
STU004445,Male,21,Tier 2,99.54,ICSE,100.0,CBSE,Arts,88.92,Arts,0.0,None,1,1,1,8.3,9.8,65.3,10.0,0,2,0,1,1,9.45
STU004446,Female,23,Tier 2,70.18,CBSE,65.76,ICSE,Science,72.14,Arts,59.64,Marketing & HR,0,2,2,3.7,6.0,44.3,7.2,0,1,4,0,1,7.04
STU004447,Male,23,Tier 2,80.36,CBSE,89.74,State,Commerce,90.01,Engineering,0.0,None,1,1,0,6.5,8.2,75.7,10.0,0,0,2,0,1,11.23
STU004448,Female,23,Tier 2,65.82,State,71.02,State,Science,81.53,Engineering,73.44,Marketing & Finance,3,6,1,7.0,10.0,40.6,10.0,6,0,0,0,1,13.39
STU004449,Male,22,Tier 1,65.88,State,50.57,ICSE,Commerce,59.44,Science,0.0,None,2,3,3,7.5,6.0,61.1,5.9,0,1,1,1,1,9.96
STU004450,Female,21,Tier 2,78.82,CBSE,66.55,ICSE,Science,66.11,Engineering,0.0,None,4,4,1,3.4,2.3,61.2,2.3,24,2,4,0,1,11.98
STU004451,Male,23,Tier 2,57.49,CBSE,54.05,State,Science,53.37,Business,0.0,None,2,4,0,4.1,5.0,58.1,5.6,0,1,6,0,1,6.7
STU004452,Female,21,Tier 1,81.21,CBSE,90.57,CBSE,Commerce,100.0,Other,0.0,None,1,3,2,6.4,6.6,63.7,6.6,0,3,3,1,1,10.41
STU004453,Female,23,Tier 2,87.31,State,82.35,State,Commerce,71.28,Engineering,0.0,None,2,3,4,6.8,7.3,42.8,8.6,0,0,5,3,1,12.06
STU004454,Female,20,Tier 3,84.9,State,82.5,State,Science,87.56,Engineering,68.65,Marketing & Finance,1,3,0,7.8,7.7,29.2,8.5,28,0,3,0,1,11.45
STU004455,Female,22,Tier 2,71.03,ICSE,72.28,State,Commerce,67.26,Engineering,53.23,Marketing & Finance,1,1,6,4.9,4.9,83.2,4.6,22,1,1,0,1,12.22
STU004456,Male,21,Tier 2,75.14,State,82.52,CBSE,Commerce,98.43,Science,78.04,Marketing & Finance,1,2,4,4.8,7.9,71.4,7.6,7,0,1,0,0,0.0
STU004457,Female,22,Tier 2,64.16,CBSE,63.54,State,Commerce,62.96,Business,51.48,Finance & HR,0,3,0,2.3,3.1,66.5,3.2,0,0,5,0,1,6.46
STU004458,Male,20,Tier 3,93.93,CBSE,83.55,ICSE,Commerce,83.85,Science,66.77,Marketing & Finance,3,8,2,4.8,5.3,75.5,5.4,2,2,1,0,1,12.2
STU004459,Male,25,Tier 2,87.79,State,97.92,CBSE,Science,100.0,Engineering,61.16,Marketing & HR,4,2,7,5.6,4.5,49.8,2.7,0,2,3,5,1,15.99
STU004460,Male,22,Tier 2,57.93,State,54.91,ICSE,Arts,64.76,Engineering,0.0,None,0,6,2,8.5,8.4,71.3,7.9,0,0,3,4,1,10.63
STU004461,Male,21,Tier 3,96.35,ICSE,77.7,CBSE,Science,78.73,Science,0.0,None,3,2,3,7.5,6.9,49.1,6.6,0,0,5,0,1,9.52
STU004462,Male,23,Tier 1,90.88,CBSE,77.27,CBSE,Commerce,76.05,Business,61.53,Marketing & HR,3,4,0,10.0,9.0,71.2,8.0,16,1,5,1,1,18.81
STU004463,Other,21,Tier 1,59.15,ICSE,60.72,State,Science,74.57,Science,0.0,None,2,4,2,7.6,9.3,60.0,10.0,29,4,3,0,1,14.77
STU004464,Male,20,Tier 2,84.67,CBSE,92.13,ICSE,Commerce,92.84,Business,54.58,Finance & HR,1,1,4,6.9,7.2,64.9,7.7,17,1,5,0,1,12.93
STU004465,Female,21,Tier 3,72.39,ICSE,60.14,State,Commerce,48.52,Engineering,0.0,None,0,8,3,5.6,5.6,91.5,4.4,0,3,7,1,0,0.0
STU004466,Male,21,Tier 1,76.63,CBSE,77.89,State,Arts,75.19,Arts,0.0,None,3,5,4,3.3,5.8,51.7,6.0,0,3,0,0,0,0.0
STU004467,Male,22,Tier 1,78.45,CBSE,68.62,State,Science,68.81,Business,51.37,Marketing & Finance,4,2,4,4.5,6.0,62.6,5.2,0,0,2,0,1,13.84
STU004468,Male,19,Tier 1,80.45,CBSE,82.08,State,Science,79.79,Business,0.0,None,0,2,1,6.8,8.7,54.0,10.0,29,3,1,4,1,15.33
STU004469,Female,23,Tier 1,68.46,ICSE,64.68,CBSE,Science,61.08,Business,0.0,None,4,0,0,3.4,1.3,83.8,1.0,4,0,6,0,1,10.5
STU004470,Female,21,Tier 2,48.05,State,46.4,State,Arts,53.26,Other,0.0,None,2,3,0,6.2,6.5,42.4,6.5,6,5,7,0,1,7.93
STU004471,Female,20,Tier 2,87.2,State,76.1,CBSE,Arts,64.52,Other,0.0,None,0,8,0,5.6,7.0,68.8,6.5,0,4,2,3,0,0.0
STU004472,Other,22,Tier 2,65.72,CBSE,61.44,CBSE,Commerce,49.26,Engineering,76.16,Marketing & HR,0,2,5,10.0,10.0,32.8,8.7,20,1,1,0,1,10.94
STU004473,Male,25,Tier 3,72.86,State,84.0,State,Science,88.37,Science,0.0,None,1,1,6,8.9,9.2,58.8,10.0,17,0,2,1,1,12.58
STU004474,Male,24,Tier 1,72.27,ICSE,70.04,State,Commerce,64.87,Engineering,0.0,None,1,1,0,9.9,9.6,18.2,8.1,0,1,4,0,1,9.94
STU004475,Female,20,Tier 2,79.78,CBSE,84.27,State,Commerce,85.83,Business,59.48,Marketing & Finance,3,2,3,3.0,5.3,68.5,4.7,0,0,4,1,1,12.09
STU004476,Male,20,Tier 1,67.61,State,50.59,State,Commerce,45.0,Business,83.25,Marketing & HR,4,2,8,5.1,6.8,25.8,7.8,0,2,2,0,1,13.44
STU004477,Male,25,Tier 2,62.68,ICSE,58.67,CBSE,Science,50.53,Engineering,71.33,Marketing & Finance,4,4,0,7.1,8.8,66.6,9.1,0,2,6,0,1,9.46
STU004478,Male,20,Tier 3,62.67,ICSE,64.64,State,Science,59.22,Business,0.0,None,1,3,1,5.2,4.0,46.4,3.4,0,0,2,0,0,0.0
STU004479,Female,21,Tier 3,63.59,CBSE,62.44,ICSE,Science,63.83,Science,72.31,Marketing & HR,1,2,4,6.9,6.0,45.7,7.7,16,0,2,3,0,0.0
STU004480,Female,22,Tier 2,57.36,State,59.12,CBSE,Commerce,50.6,Business,0.0,None,2,4,1,4.9,4.4,61.8,2.5,0,2,7,2,0,0.0
STU004481,Male,21,Tier 2,74.33,CBSE,67.51,State,Science,62.8,Science,0.0,None,2,2,0,2.7,4.7,84.2,3.6,0,0,4,1,0,0.0
STU004482,Male,21,Tier 3,47.38,CBSE,51.3,State,Commerce,45.0,Science,0.0,None,0,4,1,4.5,3.8,51.3,4.1,0,1,1,0,1,5.64
STU004483,Female,22,Tier 3,44.6,State,42.92,State,Science,51.37,Engineering,74.47,Finance & HR,0,4,2,10.0,10.0,78.4,8.8,21,0,3,1,1,8.83
STU004484,Female,22,Tier 1,76.1,State,74.6,ICSE,Commerce,79.2,Business,60.12,Marketing & Finance,2,4,0,2.2,7.9,46.7,6.1,31,0,3,1,1,15.01
STU004485,Male,23,Tier 2,60.25,State,61.59,CBSE,Arts,69.25,Business,50.75,Finance & HR,2,2,0,5.5,3.9,57.9,4.8,13,2,2,0,1,9.01
STU004486,Female,23,Tier 3,81.61,State,61.87,State,Commerce,62.43,Other,0.0,None,4,4,0,4.3,2.2,74.2,4.1,0,0,3,0,1,9.39
STU004487,Male,23,Tier 3,89.17,CBSE,96.76,CBSE,Commerce,97.92,Engineering,0.0,None,5,4,4,5.9,5.1,39.7,4.6,2,0,2,0,1,11.55
STU004488,Male,20,Tier 1,51.79,ICSE,49.44,CBSE,Commerce,47.81,Science,70.95,Finance & HR,4,6,0,4.4,5.7,84.8,4.5,0,1,5,1,1,8.63
STU004489,Female,21,Tier 3,81.99,State,82.03,CBSE,Science,74.38,Engineering,0.0,None,1,8,5,3.1,4.4,59.8,2.8,0,4,1,0,1,8.98
STU004490,Female,20,Tier 3,78.93,CBSE,81.86,CBSE,Arts,71.3,Engineering,76.17,Marketing & HR,3,3,3,9.0,10.0,42.9,10.0,0,1,4,0,0,0.0
STU004491,Male,20,Tier 2,78.28,State,87.58,State,Science,100.0,Business,61.88,Marketing & Finance,1,1,0,8.6,10.0,63.4,9.7,2,1,2,6,1,12.2
STU004492,Female,23,Tier 1,68.02,State,60.8,State,Science,52.55,Arts,0.0,None,2,0,2,4.6,5.6,50.7,7.9,0,1,2,0,1,9.78
STU004493,Female,18,Tier 1,72.24,ICSE,48.13,State,Commerce,48.35,Engineering,0.0,None,1,5,1,4.8,7.5,54.0,8.4,0,2,0,0,0,0.0
STU004494,Female,22,Tier 1,74.76,CBSE,77.2,ICSE,Science,66.36,Engineering,87.21,Marketing & HR,1,2,0,8.5,9.0,83.1,8.8,0,0,2,0,1,11.92
STU004495,Female,23,Tier 1,69.86,CBSE,65.88,State,Arts,57.13,Science,0.0,None,0,3,6,3.0,2.7,78.9,2.2,0,0,5,0,1,10.24
STU004496,Female,20,Tier 1,73.23,CBSE,78.21,State,Commerce,71.67,Arts,0.0,None,0,3,0,4.9,6.2,91.9,6.3,36,1,2,1,1,12.1
STU004497,Male,24,Tier 3,60.95,State,70.25,State,Science,78.65,Science,0.0,None,1,3,4,6.6,6.0,50.6,8.9,20,0,1,0,1,10.8
STU004498,Male,24,Tier 1,86.03,State,83.03,ICSE,Commerce,92.69,Business,0.0,None,2,5,0,3.6,6.3,59.4,5.9,0,1,1,4,1,11.21
STU004499,Male,22,Tier 2,69.87,State,76.12,State,Science,76.62,Other,0.0,None,1,3,1,7.4,9.5,71.5,9.0,20,0,1,0,1,9.83
STU004500,Male,22,Tier 1,78.23,CBSE,72.04,CBSE,Science,76.39,Science,57.67,Marketing & HR,1,3,0,5.0,7.1,59.6,6.2,16,2,4,0,1,13.73
STU004501,Female,20,Tier 1,66.07,State,63.03,ICSE,Science,72.75,Science,59.91,Finance & HR,3,2,1,10.0,10.0,74.6,10.0,17,0,2,0,1,12.72
STU004502,Male,25,Tier 1,60.78,State,59.34,State,Science,67.94,Engineering,0.0,None,1,2,2,4.4,4.2,71.4,3.4,0,3,4,0,1,10.01
STU004503,Male,22,Tier 2,82.74,ICSE,76.47,State,Arts,75.04,Business,0.0,None,1,2,1,4.9,6.7,71.3,7.5,14,0,6,0,0,0.0
